Pathway.Name	SMP.ID	Pathway.Class	HMDB.ID	N_met	hit_n	hit_HMDB_ID	ES	pvalue_nominal	NES	FDR_pri	FDR
Hyperphenylalaninemia Due to 6-Pyruvoyltetrahydropterin Synthase Deficiency (ptps)	SMP0000488	Disease	HMDB0006822;HMDB0002111;HMDB0006821;HMDB0000142;HMDB0015532;HMDB0001273;HMDB0006823;HMDB0000980;HMDB0001195;HMDB0003379;HMDB0000217;HMDB0000221;HMDB0013642;HMDB0002065;HMDB0000238;HMDB0002275;HMDB0000027;HMDB0000845;HMDB0000038;HMDB0000902;HMDB0001487	21	5	HMDB0002111;HMDB0000221;HMDB0001487;HMDB0000217;HMDB0000902	0.3822968310321861	0.74573055028463	0.7896185843188648	0.7491292543244367	0.7491292543244367
Hyperphenylalaninemia Due to DHPR-Deficiency	SMP0000489	Disease	HMDB0006822;HMDB0002111;HMDB0006821;HMDB0000142;HMDB0015532;HMDB0001273;HMDB0006823;HMDB0000980;HMDB0001195;HMDB0003379;HMDB0000217;HMDB0000221;HMDB0013642;HMDB0002065;HMDB0000238;HMDB0002275;HMDB0000027;HMDB0000845;HMDB0000038;HMDB0000902;HMDB0001487	21	5	HMDB0000221;HMDB0001487;HMDB0000902;HMDB0002111;HMDB0000217	0.3822968310321861	0.74573055028463	0.7896185843188648	0.7491292543244367	0.7491292543244367
Arbekacin Action Pathway	SMP0000713	Drug Action	HMDB0015642;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000538;HMDB0000162;HMDB0000167;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Paromomycin Action Pathway	SMP0000714	Drug Action	HMDB0015490;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000167;HMDB0000250;HMDB0000538;HMDB0000162	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Josamycin Action Pathway	SMP0000731	Drug Action	HMDB0015418;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000538;HMDB0000045;HMDB0000167;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Rolitetracycline Action Pathway	SMP0000726	Drug Action	HMDB0015414;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000250;HMDB0000045;HMDB0000538;HMDB0000167	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Methacycline Action Pathway	SMP0000727	Drug Action	HMDB0015066;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000538;HMDB0000162;HMDB0000167;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Troleandomycin Action Pathway	SMP0000730	Drug Action	HMDB0015448;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000167;HMDB0000045;HMDB0000162;HMDB0000538;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Tobramycin Action Pathway	SMP0000711	Drug Action	HMDB0014822;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000167;HMDB0000538;HMDB0000250;HMDB0000045	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Tigecycline Action Pathway	SMP0000712	Drug Action	HMDB0014700;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000250;HMDB0000045;HMDB0000538;HMDB0000167	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Lincomycin Action Pathway	SMP0000728	Drug Action	HMDB0015564;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000167;HMDB0000250;HMDB0000538;HMDB0000162	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Erythromycin Action Pathway	SMP0000250	Drug Action	HMDB0014344;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000538;HMDB0000162;HMDB0000167;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Tetracycline Action Pathway	SMP0000294	Drug Action	HMDB0014897;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000538;HMDB0000045;HMDB0000167;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Streptomycin Action Pathway	SMP0000259	Drug Action	HMDB0015214;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000167;HMDB0000250;HMDB0000538;HMDB0000162	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Demeclocycline Action Pathway	SMP0000290	Drug Action	HMDB0014756;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000250;HMDB0000538;HMDB0000167;HMDB0000045	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Minocycline Action Pathway	SMP0000292	Drug Action	HMDB0015152;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000167;HMDB0000538;HMDB0000250;HMDB0000045	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Oxytetracycline Action Pathway	SMP0000293	Drug Action	HMDB0014733;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000167;HMDB0000538;HMDB0000250;HMDB0000045	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Neomycin Action Pathway	SMP0000256	Drug Action	HMDB0015129;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000167;HMDB0000045;HMDB0000162;HMDB0000538;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Kanamycin Action Pathway	SMP0000255	Drug Action	HMDB0015303;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000167;HMDB0000250;HMDB0000538;HMDB0000162;HMDB0000045	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Gentamicin Action Pathway	SMP0000254	Drug Action	HMDB0014936;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000167;HMDB0000250;HMDB0000538;HMDB0000162;HMDB0000045	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Amikacin Action Pathway	SMP0000253	Drug Action	HMDB0014622;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000250;HMDB0000045;HMDB0000538;HMDB0000167	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Spectinomycin Action Pathway	SMP0000258	Drug Action	HMDB0015055;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000167;HMDB0000250;HMDB0000538;HMDB0000162	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Telithromycin Action Pathway	SMP0000252	Drug Action	HMDB0015111;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000250;HMDB0000045;HMDB0000538;HMDB0000167	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Clindamycin Action Pathway	SMP0000249	Drug Action	HMDB0015321;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000250;HMDB0000045;HMDB0000538;HMDB0000167;HMDB0000162	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Clarithromycin Action Pathway	SMP0000248	Drug Action	HMDB0015342;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000250;HMDB0000045;HMDB0000538;HMDB0000167;HMDB0000162	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Azithromycin Action Pathway	SMP0000247	Drug Action	HMDB0014352;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000162;HMDB0000538;HMDB0000167;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Lymecycline Action Pathway	SMP0000295	Drug Action	HMDB0014401;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000538;HMDB0000045;HMDB0000167;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Clomocycline Action Pathway	SMP0000262	Drug Action	HMDB0014596;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000162;HMDB0000250;HMDB0000538;HMDB0000167;HMDB0000045	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Roxithromycin Action Pathway	SMP0000251	Drug Action	HMDB0014916;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000045;HMDB0000538;HMDB0000162;HMDB0000167;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Netilmicin Action Pathway	SMP0000257	Drug Action	HMDB0015090;HMDB0000538;HMDB0000045;HMDB0000250;HMDB0001273;HMDB0000082;HMDB0000285;HMDB0001397;HMDB0000095;HMDB0000288;HMDB0000161;HMDB0000162;HMDB0000883;HMDB0000168;HMDB0000167;HMDB0000687;HMDB0003406;HMDB0000696;HMDB0000177;HMDB0000172	20	5	HMDB0000167;HMDB0000045;HMDB0000162;HMDB0000538;HMDB0000250	-0.5040855452474463	0.39957716701902746	-1.0678912911141185	0.7990244076359777	0.7990244076359777
Phenylbutazone Action Pathway	SMP0000701	Drug Action	HMDB0014950;HMDB0003178;HMDB0001509;HMDB0006059;HMDB0001085;HMDB0000221;HMDB0001377;HMDB0000217;HMDB0002111;HMDB0001337;HMDB0015532;HMDB0004234;HMDB0000125;HMDB0001198;HMDB0003080;HMDB0000148;HMDB0004244;HMDB0003876;HMDB0003337;HMDB0004238;HMDB0005079;HMDB0002886;HMDB0004241;HMDB0011134;HMDB0010217;HMDB0002710;HMDB0001335;HMDB0001403;HMDB0001381;HMDB0011137;HMDB0001452;HMDB0001220;HMDB0001139;HMDB0002752;HMDB0060095;HMDB0003252;HMDB0004236;HMDB0004242;HMDB0001043;HMDB0015531;HMDB0004693;HMDB0004694;HMDB0005050;HMDB0004684;HMDB0004680;HMDB0004264;HMDB0002265;HMDB0000547;HMDB0004673;HMDB0002314;HMDB0011135;HMDB0000464;HMDB0003235;HMDB0002232;HMDB0002311;HMDB0002190;HMDB0002343;HMDB0004699;HMDB0011136;HMDB0004692;HMDB0004679;HMDB0004659;HMDB0005998;HMDB0004243;HMDB0013633;HMDB0007883;HMDB0010379	67	12	HMDB0001377;HMDB0002111;HMDB0005079;HMDB0001509;HMDB0000217;HMDB0004238;HMDB0000221;HMDB0005998;HMDB0000148;HMDB0003080;HMDB0004244;HMDB0014950	0.26947092491149105	0.8152173913043478	0.7407009052271842	0.8117538169328279	0.8117538169328279
Rosuvastatin Action Pathway	SMP0000092	Drug Action	HMDB0015230;HMDB0001206;HMDB0001484;HMDB0001423;HMDB0002111;HMDB0001375;HMDB0000227;HMDB0000538;HMDB0001343;HMDB0001341;HMDB0001090;HMDB0001429;HMDB0001347;HMDB0001967;HMDB0001120;HMDB0000547;HMDB0001285;HMDB0000250;HMDB0000961;HMDB0000221;HMDB0000256;HMDB0000217;HMDB0001377;HMDB0001188;HMDB0001248;HMDB0001251;HMDB0006839;HMDB0001023;HMDB0000142;HMDB0003178;HMDB0001286;HMDB0006840;HMDB0006927;HMDB0015531;HMDB0006838;HMDB0001217;HMDB0006271;HMDB0006842;HMDB0006841;HMDB0001170;HMDB0003896;HMDB0000032;HMDB0000067;HMDB0002719;HMDB0000876;HMDB0002027	46	14	HMDB0001217;HMDB0000221;HMDB0001967;HMDB0001429;HMDB0015230;HMDB0006271;HMDB0001377;HMDB0000538;HMDB0000250;HMDB0002111;HMDB0001341;HMDB0000217;HMDB0001248;HMDB0002719	0.2569311257948386	0.8256880733944955	0.7291151243666061	0.8219071356670297	0.8219071356670297
Desmosterolosis	SMP0000386	Disease	HMDB0001206;HMDB0001484;HMDB0001423;HMDB0002111;HMDB0001375;HMDB0000227;HMDB0000538;HMDB0001343;HMDB0001341;HMDB0001090;HMDB0001429;HMDB0001347;HMDB0001967;HMDB0001120;HMDB0000547;HMDB0001285;HMDB0000250;HMDB0000961;HMDB0000221;HMDB0000256;HMDB0000217;HMDB0001377;HMDB0001188;HMDB0001248;HMDB0001251;HMDB0006839;HMDB0001023;HMDB0000142;HMDB0003178;HMDB0001286;HMDB0006840;HMDB0006927;HMDB0015531;HMDB0006838;HMDB0001217;HMDB0006271;HMDB0006842;HMDB0006841;HMDB0001170;HMDB0003896;HMDB0000032;HMDB0000067;HMDB0002719;HMDB0000876;HMDB0002027	45	13	HMDB0001341;HMDB0000221;HMDB0001248;HMDB0001377;HMDB0006271;HMDB0000250;HMDB0002719;HMDB0000217;HMDB0002111;HMDB0000538;HMDB0001217;HMDB0001429;HMDB0001967	-0.24279015529674242	0.8565121412803532	-0.7054247797399195	0.8859164305548651	0.8859164305548651
Chondrodysplasia Punctata II, X-Linked Dominant (CDPX2)	SMP0000388	Disease	HMDB0001206;HMDB0001484;HMDB0001423;HMDB0002111;HMDB0001375;HMDB0000227;HMDB0000538;HMDB0001343;HMDB0001341;HMDB0001090;HMDB0001429;HMDB0001347;HMDB0001967;HMDB0001120;HMDB0000547;HMDB0001285;HMDB0000250;HMDB0000961;HMDB0000221;HMDB0000256;HMDB0000217;HMDB0001377;HMDB0001188;HMDB0001248;HMDB0001251;HMDB0006839;HMDB0001023;HMDB0000142;HMDB0003178;HMDB0001286;HMDB0006840;HMDB0006927;HMDB0015531;HMDB0006838;HMDB0001217;HMDB0006271;HMDB0006842;HMDB0006841;HMDB0001170;HMDB0003896;HMDB0000032;HMDB0000067;HMDB0002719;HMDB0000876;HMDB0002027	45	13	HMDB0001341;HMDB0000221;HMDB0001248;HMDB0001377;HMDB0006271;HMDB0000250;HMDB0002719;HMDB0000217;HMDB0002111;HMDB0000538;HMDB0001217;HMDB0001429;HMDB0001967	-0.24279015529674242	0.8565121412803532	-0.7054247797399195	0.8859164305548651	0.8859164305548651
Wolman Disease	SMP0000511	Disease	HMDB0001206;HMDB0001484;HMDB0001423;HMDB0002111;HMDB0001375;HMDB0000227;HMDB0000538;HMDB0001343;HMDB0001341;HMDB0001090;HMDB0001429;HMDB0001347;HMDB0001967;HMDB0001120;HMDB0000547;HMDB0001285;HMDB0000250;HMDB0000961;HMDB0000221;HMDB0000256;HMDB0000217;HMDB0001377;HMDB0001188;HMDB0001248;HMDB0001251;HMDB0006839;HMDB0001023;HMDB0000142;HMDB0003178;HMDB0001286;HMDB0006840;HMDB0006927;HMDB0015531;HMDB0006838;HMDB0001217;HMDB0006271;HMDB0006842;HMDB0006841;HMDB0001170;HMDB0003896;HMDB0000032;HMDB0000067;HMDB0002719;HMDB0000876;HMDB0002027	45	13	HMDB0001248;HMDB0002111;HMDB0001217;HMDB0000538;HMDB0001341;HMDB0000250;HMDB0000217;HMDB0001377;HMDB0000221;HMDB0006271;HMDB0001429;HMDB0001967;HMDB0002719	-0.24279015529674242	0.8565121412803532	-0.7054247797399195	0.8859164305548651	0.8859164305548651
Cholesteryl Ester Storage Disease	SMP0000508	Disease	HMDB0001206;HMDB0001484;HMDB0001423;HMDB0002111;HMDB0001375;HMDB0000227;HMDB0000538;HMDB0001343;HMDB0001341;HMDB0001090;HMDB0001429;HMDB0001347;HMDB0001967;HMDB0001120;HMDB0000547;HMDB0001285;HMDB0000250;HMDB0000961;HMDB0000221;HMDB0000256;HMDB0000217;HMDB0001377;HMDB0001188;HMDB0001248;HMDB0001251;HMDB0006839;HMDB0001023;HMDB0000142;HMDB0003178;HMDB0001286;HMDB0006840;HMDB0006927;HMDB0015531;HMDB0006838;HMDB0001217;HMDB0006271;HMDB0006842;HMDB0006841;HMDB0001170;HMDB0003896;HMDB0000032;HMDB0000067;HMDB0002719;HMDB0000876;HMDB0002027	45	13	HMDB0001377;HMDB0000221;HMDB0000250;HMDB0000538;HMDB0002719;HMDB0001341;HMDB0001217;HMDB0000217;HMDB0001248;HMDB0001967;HMDB0001429;HMDB0006271;HMDB0002111	-0.24279015529674242	0.8565121412803532	-0.7054247797399195	0.8859164305548651	0.8859164305548651
Hyper-IgD Syndrome	SMP0000509	Disease	HMDB0001206;HMDB0001484;HMDB0001423;HMDB0002111;HMDB0001375;HMDB0000227;HMDB0000538;HMDB0001343;HMDB0001341;HMDB0001090;HMDB0001429;HMDB0001347;HMDB0001967;HMDB0001120;HMDB0000547;HMDB0001285;HMDB0000250;HMDB0000961;HMDB0000221;HMDB0000256;HMDB0000217;HMDB0001377;HMDB0001188;HMDB0001248;HMDB0001251;HMDB0006839;HMDB0001023;HMDB0000142;HMDB0003178;HMDB0001286;HMDB0006840;HMDB0006927;HMDB0015531;HMDB0006838;HMDB0001217;HMDB0006271;HMDB0006842;HMDB0006841;HMDB0001170;HMDB0003896;HMDB0000032;HMDB0000067;HMDB0002719;HMDB0000876;HMDB0002027	45	13	HMDB0002111;HMDB0002719;HMDB0000217;HMDB0000538;HMDB0001248;HMDB0001341;HMDB0000221;HMDB0001429;HMDB0001217;HMDB0006271;HMDB0001967;HMDB0000250;HMDB0001377	-0.24279015529674242	0.8565121412803532	-0.7054247797399195	0.8859164305548651	0.8859164305548651
Mevalonic Aciduria	SMP0000510	Disease	HMDB0001206;HMDB0001484;HMDB0001423;HMDB0002111;HMDB0001375;HMDB0000227;HMDB0000538;HMDB0001343;HMDB0001341;HMDB0001090;HMDB0001429;HMDB0001347;HMDB0001967;HMDB0001120;HMDB0000547;HMDB0001285;HMDB0000250;HMDB0000961;HMDB0000221;HMDB0000256;HMDB0000217;HMDB0001377;HMDB0001188;HMDB0001248;HMDB0001251;HMDB0006839;HMDB0001023;HMDB0000142;HMDB0003178;HMDB0001286;HMDB0006840;HMDB0006927;HMDB0015531;HMDB0006838;HMDB0001217;HMDB0006271;HMDB0006842;HMDB0006841;HMDB0001170;HMDB0003896;HMDB0000032;HMDB0000067;HMDB0002719;HMDB0000876;HMDB0002027	45	13	HMDB0001217;HMDB0006271;HMDB0001429;HMDB0001341;HMDB0000250;HMDB0001248;HMDB0002111;HMDB0000538;HMDB0001377;HMDB0002719;HMDB0000221;HMDB0000217;HMDB0001967	-0.24279015529674242	0.8565121412803532	-0.7054247797399195	0.8859164305548651	0.8859164305548651
Ibandronate Action Pathway	SMP0000079	Drug Action	HMDB0014848;HMDB0000547;HMDB0001206;HMDB0001484;HMDB0001423;HMDB0002111;HMDB0001375;HMDB0000227;HMDB0000538;HMDB0001343;HMDB0001341;HMDB0001090;HMDB0001429;HMDB0001347;HMDB0001967;HMDB0001120;HMDB0001285;HMDB0000250;HMDB0000961;HMDB0000221;HMDB0000256;HMDB0000217;HMDB0001377;HMDB0001188;HMDB0001248;HMDB0001251;HMDB0006839;HMDB0001023;HMDB0000142;HMDB0003178;HMDB0001286;HMDB0006840;HMDB0006927;HMDB0015531;HMDB0006838;HMDB0001217;HMDB0006271;HMDB0006842;HMDB0006841;HMDB0001170;HMDB0003896;HMDB0000032;HMDB0000067;HMDB0002719;HMDB0000876;HMDB0002027	46	13	HMDB0001967;HMDB0000538;HMDB0000221;HMDB0002111;HMDB0001248;HMDB0001217;HMDB0001429;HMDB0000250;HMDB0006271;HMDB0001341;HMDB0002719;HMDB0000217;HMDB0001377	-0.24279015529674242	0.8565121412803532	-0.7054247797399195	0.8859164305548651	0.8859164305548651
