"Term.Name"	"Group"	"TermClass"	"TermSize"	"N_Hit"	"Hit"	"ES"	"pvalue_nominal"	"NES"	"FDR"	"Supplement"	"main"
"Nicotine Action_HUBMet_Drug"	30	"HUBMet_Drug"	19	2	"HUBMet001828;HUBMet000592"	-0.816367265469076	0.171814671814672	-1.23387556427359	1	""	FALSE
"Immunosuppressant Metabolism_HUBMet_Drug"	30	"HUBMet_Drug"	10	2	"HUBMet003724;HUBMet000592"	-0.430028470086487	0.891891891891892	-0.649954553085607	1	""	FALSE
"Analgesics-Opioids Metabolism_HUBMet_Drug"	30	"HUBMet_Drug"	14	4	"HUBMet001179;HUBMet000592;HUBMet001773;HUBMet003699"	-0.603149894519941	0.306238185255198	-1.16103638572972	1	""	FALSE
"Analgesics-Opioids Action_HUBMet_Drug"	30	"HUBMet_Drug"	17	6	"HUBMet000592;HUBMet001179;HUBMet003657;HUBMet001773;HUBMet003699;HUBMet003685"	-0.594465849626172	0.184486373165618	-1.2783310981871	1	""	FALSE
"Hydrocodone Action Pathway_smpdb_Drug Action"	30	"smpdb_Drug Action"	11	5	"HMDB0002111;HMDB0001341;HMDB0000538;HMDB0015091;HMDB0001429"	-0.557186800483231	0.266384778012685	-1.18038483223656	1	"SMPDB_ID:SMP0000411"	FALSE
"Bupivacaine Action Pathway_smpdb_Drug Action"	30	"smpdb_Drug Action"	11	5	"HMDB0001341;HMDB0014442;HMDB0000538;HMDB0001429;HMDB0002111"	-0.665289217483867	0.109936575052854	-1.40939681393641	1	"SMPDB_ID:SMP0000393"	FALSE
"Glucose-Alanine Cycle_smpdb_Metabolic"	31	"smpdb_Metabolic"	11	9	"HMDB0000208;HMDB0002111;HMDB0000902;HMDB0000122;HMDB0001487;HMDB0000051;HMDB0000148;HMDB0059597;HMDB0001491"	0.580104533196472	0.0711610486891386	1.43439969083165	0.38797331880678	"SMPDB_ID:SMP0000127"	TRUE
"Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease_smpdb_Disease"	31	"smpdb_Disease"	33	16	"HMDB0003345;HMDB0003498;HMDB0001341;HMDB0003391;HMDB0059597;HMDB0000223;HMDB0002111;HMDB0000902;HMDB0001294;HMDB0001967;HMDB0000208;HMDB0001333;HMDB0000538;HMDB0001487;HMDB0000122;HMDB0001429"	0.492964672788377	0.0736648250460405	1.4473170032875	0.393546821412467	"SMPDB_ID:SMP0000374"	FALSE
"Gluconeogenesis_smpdb_Metabolic"	31	"smpdb_Metabolic"	33	16	"HMDB0000223;HMDB0001487;HMDB0000208;HMDB0001967;HMDB0003391;HMDB0001429;HMDB0003498;HMDB0000902;HMDB0001294;HMDB0003345;HMDB0000538;HMDB0001333;HMDB0000122;HMDB0002111;HMDB0001341;HMDB0059597"	0.492964672788377	0.0736648250460405	1.4473170032875	0.393546821412467	"SMPDB_ID:SMP0000128"	FALSE
"Phosphoenolpyruvate Carboxykinase Deficiency 1 (PEPCK1)_smpdb_Disease"	31	"smpdb_Disease"	33	16	"HMDB0001967;HMDB0001487;HMDB0000122;HMDB0001429;HMDB0000223;HMDB0000208;HMDB0000902;HMDB0001333;HMDB0002111;HMDB0001341;HMDB0003345;HMDB0000538;HMDB0003391;HMDB0059597;HMDB0003498;HMDB0001294"	0.492964672788377	0.0736648250460405	1.4473170032875	0.393546821412467	"SMPDB_ID:SMP0000560"	FALSE
"Fructose-1,6-diphosphatase Deficiency_smpdb_Disease"	31	"smpdb_Disease"	33	16	"HMDB0001341;HMDB0001487;HMDB0003345;HMDB0000208;HMDB0059597;HMDB0000223;HMDB0001333;HMDB0000902;HMDB0003391;HMDB0001294;HMDB0003498;HMDB0002111;HMDB0000538;HMDB0000122;HMDB0001429;HMDB0001967"	0.492964672788377	0.0736648250460405	1.4473170032875	0.393546821412467	"SMPDB_ID:SMP0000562"	FALSE
"Triosephosphate Isomerase Deficiency_smpdb_Disease"	31	"smpdb_Disease"	33	16	"HMDB0002111;HMDB0000122;HMDB0000902;HMDB0001341;HMDB0001294;HMDB0000538;HMDB0003498;HMDB0001429;HMDB0000208;HMDB0059597;HMDB0001487;HMDB0003391;HMDB0001333;HMDB0003345;HMDB0001967;HMDB0000223"	0.492964672788377	0.0736648250460405	1.4473170032875	0.393546821412467	"SMPDB_ID:SMP0000563"	FALSE
"Glycogenosis, Type IA. Von Gierke Disease_smpdb_Disease"	31	"smpdb_Disease"	33	16	"HMDB0000223;HMDB0001294;HMDB0001487;HMDB0001341;HMDB0000902;HMDB0003391;HMDB0001967;HMDB0000122;HMDB0001429;HMDB0003498;HMDB0002111;HMDB0000538;HMDB0059597;HMDB0003345;HMDB0000208;HMDB0001333"	0.492964672788377	0.0736648250460405	1.4473170032875	0.393546821412467	"SMPDB_ID:SMP0000581"	FALSE
"Glycogenosis, Type IB_smpdb_Disease"	31	"smpdb_Disease"	33	16	"HMDB0000122;HMDB0000902;HMDB0002111;HMDB0001967;HMDB0001341;HMDB0000538;HMDB0059597;HMDB0003345;HMDB0003498;HMDB0001487;HMDB0000208;HMDB0001333;HMDB0001294;HMDB0001429;HMDB0003391;HMDB0000223"	0.492964672788377	0.0736648250460405	1.4473170032875	0.393546821412467	"SMPDB_ID:SMP0000573"	FALSE
"Glycogenosis, Type IC_smpdb_Disease"	31	"smpdb_Disease"	33	16	"HMDB0001967;HMDB0001487;HMDB0000122;HMDB0001429;HMDB0000223;HMDB0000208;HMDB0000902;HMDB0001333;HMDB0002111;HMDB0001341;HMDB0003345;HMDB0000538;HMDB0003391;HMDB0059597;HMDB0003498;HMDB0001294"	0.492964672788377	0.0736648250460405	1.4473170032875	0.393546821412467	"SMPDB_ID:SMP0000574"	FALSE
"Malate-Aspartate Shuttle_smpdb_Metabolic"	31	"smpdb_Metabolic"	10	8	"HMDB0001487;HMDB0000208;HMDB0000191;HMDB0000148;HMDB0000223;HMDB0001491;HMDB0000902;HMDB0059597"	0.588540492683957	0.0881801125703565	1.42304039322253	0.398201867068889	"SMPDB_ID:SMP0000129"	FALSE
"Carnitine Synthesis_smpdb_Metabolic"	31	"smpdb_Metabolic"	20	13	"HMDB0001487;HMDB0001491;HMDB0000044;HMDB0000208;HMDB0059597;HMDB0001377;HMDB0000902;HMDB0000254;HMDB0002111;HMDB0000939;HMDB0001185;HMDB0000123;HMDB0001967"	0.495004934229134	0.113345521023766	1.38620380384316	0.409419174524721	"SMPDB_ID:SMP0000465"	FALSE
"Transfer of Acetyl Groups into Mitochondria_smpdb_Metabolic"	31	"smpdb_Metabolic"	22	13	"HMDB0000221;HMDB0000223;HMDB0001487;HMDB0001967;HMDB0059597;HMDB0001429;HMDB0000902;HMDB0000538;HMDB0001333;HMDB0000122;HMDB0002111;HMDB0001341;HMDB0000217"	0.427064712778104	0.243144424131627	1.19594510762222	0.449118831179885	"SMPDB_ID:SMP0000466"	FALSE
"Vitamin K Metabolism_smpdb_Metabolic"	31	"smpdb_Metabolic"	12	7	"HMDB0001967;HMDB0002111;HMDB0001248;HMDB0000902;HMDB0001487;HMDB0059597;HMDB0001377"	0.645130183220824	0.0629496402877698	1.51164782785591	0.453052712181845	"SMPDB_ID:SMP0000464"	FALSE
"Glutathione metabolism_humanGEM"	31	"humanGEM"	17	9	"HMDB0003125;HMDB0001487;HMDB0000148;HMDB0000538;HMDB0002111;HMDB0001341;HMDB0000574;HMDB0000123;HMDB0000902"	0.409876855505426	0.455056179775281	1.01348498619112	0.628973714862405	""	FALSE
"Cystinosis, Ocular Nonnephropathic_smpdb_Disease"	31	"smpdb_Disease"	26	16	"HMDB0001377;HMDB0000250;HMDB0000051;HMDB0000045;HMDB0001487;HMDB0000148;HMDB0001341;HMDB0002084;HMDB0001491;HMDB0000240;HMDB0000574;HMDB0000902;HMDB0001429;HMDB0002111;HMDB0000538;HMDB0000208"	0.30715730934887	0.572744014732965	0.901796865057508	0.673383946525232	"SMPDB_ID:SMP0000722"	FALSE
"Cysteine Metabolism_smpdb_Metabolic"	31	"smpdb_Metabolic"	26	16	"HMDB0000538;HMDB0000574;HMDB0000208;HMDB0002111;HMDB0001429;HMDB0000240;HMDB0000045;HMDB0002084;HMDB0001341;HMDB0000902;HMDB0001487;HMDB0000051;HMDB0000148;HMDB0000250;HMDB0001491;HMDB0001377"	0.30715730934887	0.572744014732965	0.901796865057508	0.673383946525232	"SMPDB_ID:SMP0000013"	FALSE
"beta-Mercaptolactate-Cysteine Disulfiduria_smpdb_Disease"	31	"smpdb_Disease"	26	16	"HMDB0001487;HMDB0000574;HMDB0001429;HMDB0000208;HMDB0001491;HMDB0000902;HMDB0000250;HMDB0001341;HMDB0000045;HMDB0002084;HMDB0000538;HMDB0001377;HMDB0000051;HMDB0000240;HMDB0000148;HMDB0002111"	0.30715730934887	0.572744014732965	0.901796865057508	0.673383946525232	"SMPDB_ID:SMP0000499"	FALSE
"Lipoyltransferase 1 Deficiency_disease"	31	"disease"	15	6	"HMDB0000162;HMDB0000208;HMDB0000134;HMDB0000254;HMDB0000123;HMDB0000148"	0.497109826589593	0.339517625231911	1.10318444179861	0.70394387158499	""	FALSE
"Sulfur metabolism_humanGEM"	31	"humanGEM"	14	6	"HMDB0000939;HMDB0000045;HMDB0000148;HMDB0000208;HMDB0002111;HMDB0001185"	0.601372443161874	0.150278293135436	1.33456368701058	0.736264786873767	""	FALSE
"Cysteine Metabolism_HUBMet_Pathway"	31	"HUBMet_Pathway"	12	1	"HUBMet001336"	0.785643070787638	0.403614457831325	1.06114458157118	1	""	FALSE
"Cystinosis, ocular nonnephropathic_HUBMet_Disease"	31	"HUBMet_Disease"	11	1	"HUBMet001336"	0.785643070787638	0.403614457831325	1.06114458157118	1	""	FALSE
"Spermidine and Spermine Biosynthesis_smpdb_Metabolic"	32	"smpdb_Metabolic"	17	9	"HMDB0000250;HMDB0001491;HMDB0001185;HMDB0001967;HMDB0000214;HMDB0001429;HMDB0002111;HMDB0000538;HMDB0059597"	0.569000037962366	0.0842696629213483	1.40694207997163	0.388478392436487	"SMPDB_ID:SMP0000445"	TRUE
"Betaine Metabolism_smpdb_Metabolic"	32	"smpdb_Metabolic"	21	9	"HMDB0001487;HMDB0001185;HMDB0001429;HMDB0000902;HMDB0000250;HMDB0001248;HMDB0000538;HMDB0000939;HMDB0002111"	0.542982432111182	0.132958801498127	1.34260945773977	0.400028210048127	"SMPDB_ID:SMP0000123"	FALSE
"Sarcosine Oncometabolite Pathway _smpdb_Disease"	32	"smpdb_Disease"	25	11	"HMDB0001487;HMDB0001491;HMDB0001248;HMDB0000902;HMDB0000538;HMDB0000250;HMDB0002111;HMDB0000939;HMDB0001185;HMDB0001429;HMDB0000123"	0.521505822981407	0.114695340501792	1.40072772207117	0.401014588972303	"SMPDB_ID:SMP0002313"	FALSE
"Cysteine and methionine metabolism_kegg_Amino acid metabolism"	32	"kegg_Amino acid metabolism"	56	23	"HMDB0000045;HMDB0000538;HMDB0001248;HMDB0001341;HMDB0000051;HMDB0001967;HMDB0000574;HMDB0000208;HMDB0001429;HMDB0001491;HMDB0000250;HMDB0001487;HMDB0000939;HMDB0002084;HMDB0000240;HMDB0001185;HMDB0001377;HMDB0000902;HMDB0003125;HMDB0002111;HMDB0000099;HMDB0000148;HMDB0000123"	0.340699905129912	0.348432055749129	1.07828422804847	0.463555945805396	"KEGG_ID:map00270"	FALSE
"Methionine Metabolism_HUBMet_Pathway"	32	"HUBMet_Pathway"	27	6	"HUBMet001701;HUBMet001662;HUBMet001333;HUBMet000378;HUBMet001336;HUBMet000015"	0.389622401117084	0.667304015296367	0.838048981799913	0.885487042601667	""	FALSE
"Betaine Metabolism_HUBMet_Pathway"	32	"HUBMet_Pathway"	14	4	"HUBMet000015;HUBMet001701;HUBMet001662;HUBMet001333"	0.469501543505382	0.645435244161359	0.868874918234676	0.981404958677686	""	FALSE
"Spermidine and Spermine Biosynthesis_HUBMet_Pathway"	32	"HUBMet_Pathway"	11	2	"HUBMet001701;HUBMet001333"	-0.576846307385238	0.702702702702703	-0.871858283802118	1	""	FALSE
"Sialuria or French Type Sialuria_smpdb_Disease"	33	"smpdb_Disease"	32	10	"HMDB0000660;HMDB0000295;HMDB0001341;HMDB0000230;HMDB0002111;HMDB0000051;HMDB0000148;HMDB0000538;HMDB0001429;HMDB0000250"	0.54975019406036	0.0954954954954955	1.4209617942906	0.390011243487573	"SMPDB_ID:SMP0000216"	TRUE
"Tay-Sachs Disease_smpdb_Disease"	33	"smpdb_Disease"	32	10	"HMDB0002111;HMDB0000148;HMDB0001341;HMDB0000660;HMDB0000051;HMDB0000250;HMDB0000538;HMDB0001429;HMDB0000230;HMDB0000295"	0.54975019406036	0.0954954954954955	1.4209617942906	0.390011243487573	"SMPDB_ID:SMP0000390"	FALSE
"Salla Disease/Infantile Sialic Acid Storage Disease_smpdb_Disease"	33	"smpdb_Disease"	32	10	"HMDB0000660;HMDB0000295;HMDB0001341;HMDB0000230;HMDB0002111;HMDB0000051;HMDB0000148;HMDB0000538;HMDB0001429;HMDB0000250"	0.54975019406036	0.0954954954954955	1.4209617942906	0.390011243487573	"SMPDB_ID:SMP0000240"	FALSE
"Amino Sugar Metabolism_smpdb_Metabolic"	33	"smpdb_Metabolic"	32	10	"HMDB0000295;HMDB0000230;HMDB0000148;HMDB0000660;HMDB0002111;HMDB0001341;HMDB0000538;HMDB0000250;HMDB0000051;HMDB0001429"	0.54975019406036	0.0954954954954955	1.4209617942906	0.390011243487573	"SMPDB_ID:SMP0000045"	FALSE
"Amino sugar and nucleotide sugar metabolism_humanGEM"	33	"humanGEM"	28	13	"HMDB0000221;HMDB0001487;HMDB0001967;HMDB0000230;HMDB0000295;HMDB0000902;HMDB0001377;HMDB0000538;HMDB0000148;HMDB0000250;HMDB0002111;HMDB0001341;HMDB0000217"	0.474606361426725	0.135283363802559	1.32907997081369	0.670202565665423	""	FALSE
"Amino Sugar Metabolism_HUBMet_Pathway"	33	"HUBMet_Pathway"	26	1	"HUBMet000251"	-0.802592223330004	0.412350597609562	-1.06210017819503	0.83210250022244	""	FALSE
"Kandutsch-Russell Pathway (Cholesterol Biosynthesis)_smpdb_Metabolic"	34	"smpdb_Metabolic"	28	7	"HMDB0001377;HMDB0000217;HMDB0001248;HMDB0002111;HMDB0000221;HMDB0059597;HMDB0001967"	0.561909141326545	0.16726618705036	1.31664701951778	0.408514344509727	"SMPDB_ID:SMP0121060"	TRUE
"Cholesterol metabolism_humanGEM"	34	"humanGEM"	36	13	"HMDB0002719;HMDB0000217;HMDB0000250;HMDB0000902;HMDB0001248;HMDB0000538;HMDB0001377;HMDB0002111;HMDB0000221;HMDB0000045;HMDB0001487;HMDB0001341;HMDB0001967"	0.371405022877438	0.391224862888483	1.04007661313704	0.656790070650652	""	FALSE
"Cholesterol biosynthesis 3 (Kandustch-Russell pathway)_humanGEM"	34	"humanGEM"	11	5	"HMDB0001967;HMDB0000221;HMDB0002111;HMDB0000217;HMDB0001377"	0.476880589435049	0.480075901328273	0.984977497464912	0.660288096908249	""	FALSE
"Bloch Pathway (Cholesterol Biosynthesis) _smpdb_Metabolic"	34	"smpdb_Metabolic"	25	10	"HMDB0001967;HMDB0000221;HMDB0002111;HMDB0001248;HMDB0001217;HMDB0001203;HMDB0002719;HMDB0059597;HMDB0000217;HMDB0001377"	0.348070304228745	0.590990990990991	0.899671540601309	0.676042605977218	"SMPDB_ID:SMP0121057"	FALSE
"Tyrosine Hydroxylase Deficiency_smpdb_Disease"	35	"smpdb_Disease"	18	9	"HMDB0000044;HMDB0001967;HMDB0002111;HMDB0000939;HMDB0001491;HMDB0001264;HMDB0001185;HMDB0000158;HMDB0001377"	0.590368041981038	0.0599250936329588	1.45977783043403	0.411892878753611	"SMPDB_ID:SMP0000497"	TRUE
"Aromatic L-Aminoacid Decarboxylase Deficiency_smpdb_Disease"	35	"smpdb_Disease"	18	9	"HMDB0000158;HMDB0000044;HMDB0001491;HMDB0000939;HMDB0002111;HMDB0001377;HMDB0001264;HMDB0001185;HMDB0001967"	0.590368041981038	0.0599250936329588	1.45977783043403	0.411892878753611	"SMPDB_ID:SMP0000170"	FALSE
"Catecholamine Biosynthesis_smpdb_Metabolic"	35	"smpdb_Metabolic"	18	9	"HMDB0000939;HMDB0001491;HMDB0000158;HMDB0000044;HMDB0001967;HMDB0001264;HMDB0001377;HMDB0002111;HMDB0001185"	0.590368041981038	0.0599250936329588	1.45977783043403	0.411892878753611	"SMPDB_ID:SMP0000012"	FALSE
"Tyrosine metabolism_kegg_Amino acid metabolism"	35	"kegg_Amino acid metabolism"	74	28	"HMDB0000044;HMDB0000148;HMDB0000191;HMDB0002111;HMDB0003474;HMDB0000051;HMDB0001248;HMDB0000164;HMDB0000902;HMDB0000020;HMDB0001491;HMDB0001264;HMDB0000217;HMDB0001487;HMDB0004067;HMDB0000223;HMDB0000134;HMDB0003125;HMDB0001253;HMDB0000939;HMDB0001430;HMDB0000208;HMDB0059597;HMDB0000221;HMDB0001185;HMDB0001967;HMDB0000158;HMDB0001377"	0.504660247206169	0.010221465076661	1.68816311940781	0.415401263657626	"KEGG_ID:map00350"	FALSE
"Carnitine shuttle (cytosolic)_humanGEM"	36	"humanGEM"	33	2	"HMDB0000201;HMDB0001275"	-0.829525992235596	0.136546184738956	-1.32023950217322	0.417488129955894	""	TRUE
"Carnitine shuttle (peroxisomal)_humanGEM"	36	"humanGEM"	10	2	"HMDB0001275;HMDB0000201"	-0.829525992235596	0.136546184738956	-1.32023950217322	0.417488129955894	""	FALSE
"Carnitine shuttle (mitochondrial)_humanGEM"	36	"humanGEM"	33	2	"HMDB0000201;HMDB0001275"	-0.829525992235596	0.136546184738956	-1.32023950217322	0.417488129955894	""	FALSE
"Fatty acid biosynthesis_humanGEM"	36	"humanGEM"	37	8	"HMDB0000826;HMDB0000221;HMDB0000902;HMDB0001967;HMDB0000217;HMDB0001377;HMDB0001487;HMDB0002111"	0.468756468462463	0.320825515947467	1.13341290446201	0.610878830111697	""	FALSE
"Glycerolipid metabolism_humanGEM"	36	"humanGEM"	30	8	"HMDB0002111;HMDB0000217;HMDB0000538;HMDB0001487;HMDB0001341;HMDB0000221;HMDB0000990;HMDB0000902"	0.413781980267901	0.459662288930582	1.00048931080946	0.642402182535951	""	FALSE
"Fatty acid activation (cytosolic)_humanGEM"	36	"humanGEM"	72	8	"HMDB0000826;HMDB0002231;HMDB0002356;HMDB0002226;HMDB0000250;HMDB0000045;HMDB0000538;HMDB0002177"	0.394785476816382	0.523452157598499	0.954557396051607	0.651650904186807	""	FALSE
"Carnitine shuttle (endoplasmic reticular)_humanGEM"	36	"humanGEM"	27	1	"HMDB0000201"	0.56279961649089	0.873983739837398	0.752215201412727	0.858053984868248	""	FALSE
"Fatty acid oxidation_humanGEM"	36	"humanGEM"	84	18	"HMDB0000221;HMDB0003125;HMDB0000208;HMDB0001967;HMDB0001487;HMDB0002226;HMDB0003419;HMDB0000792;HMDB0000902;HMDB0001275;HMDB0001377;HMDB0000538;HMDB0000045;HMDB0000254;HMDB0000250;HMDB0002111;HMDB0000217;HMDB0001248"	0.215980074951514	0.930973451327434	0.652210361984268	0.935663660180952	""	FALSE
"Acyl-CoA hydrolysis_humanGEM"	36	"humanGEM"	60	8	"HMDB0002226;HMDB0002231;HMDB0003419;HMDB0001275;HMDB0002356;HMDB0000826;HMDB0002177;HMDB0002111"	-0.39591457518545	0.453961456102784	-0.998360432236541	1	""	FALSE
"G(M2)-Gangliosidosis: Variant B, Tay-Sachs Disease_smpdb_Disease"	37	"smpdb_Disease"	14	4	"HMDB0000295;HMDB0004917;HMDB0002111;HMDB0000302"	0.68173076923077	0.155945419103314	1.30171636061934	0.426722410252363	"SMPDB_ID:SMP0000534"	TRUE
"Glycosphingolipid biosynthesis-ganglio series_humanGEM"	37	"humanGEM"	10	4	"HMDB0000302;HMDB0000230;HMDB0000295;HMDB0002111"	0.674824828085528	0.161793372319688	1.28852995774599	0.594238904301106	""	FALSE
"Sensory perception of sweet, bitter, and umami (glutamate) taste_reactome"	38	"reactome"	49	6	"HMDB0001894;HMDB0003546;HMDB0003345;HMDB0014589;HMDB0002802;HMDB0002111"	0.520446999147725	0.283858998144712	1.15497421601877	0.431431346729037	"Reactome_id:R-HSA-9717207"	TRUE
"Class C/3 (Metabotropic glutamate/pheromone receptors)_reactome"	38	"reactome"	28	4	"HMDB0014589;HMDB0003345;HMDB0001894;HMDB0003546"	0.598650558965757	0.307992202729045	1.14308061491625	0.441883095567179	"Reactome_id:R-HSA-420499"	FALSE
"G alpha (i) signalling events_reactome"	38	"reactome"	46	5	"HMDB0014589;HMDB0003546;HMDB0003345;HMDB0003080;HMDB0001894"	0.429272735715032	0.624288425047438	0.886645408351428	0.704907612680935	"Reactome_id:R-HSA-418594"	FALSE
"Glycerol Phosphate Shuttle_smpdb_Metabolic"	39	"smpdb_Metabolic"	10	5	"HMDB0001248;HMDB0003364;HMDB0001487;HMDB0000902;HMDB0001429"	0.602982406389639	0.199240986717268	1.24543568100486	0.432701255690273	"SMPDB_ID:SMP0000124"	TRUE
"Cardiolipin Biosynthesis (Barth Syndrome)_smpdb_Disease"	39	"smpdb_Disease"	11	6	"HMDB0000902;HMDB0002111;HMDB0000250;HMDB0001487;HMDB0059597;HMDB0001429"	0.551086062562479	0.226345083487941	1.2229683216721	0.456204740781358	"SMPDB_ID:SMP0074684"	FALSE
"Fanconi-Bickel Syndrome_smpdb_Disease"	39	"smpdb_Disease"	23	11	"HMDB0002111;HMDB0001487;HMDB0000538;HMDB0001341;HMDB0001429;HMDB0003391;HMDB0001294;HMDB0003345;HMDB0003498;HMDB0000122;HMDB0000902"	0.436819006798399	0.268817204301075	1.17326492895541	0.471775322070049	"SMPDB_ID:SMP0000572"	FALSE
"Glycogenosis, Type VII. Tarui Disease_smpdb_Disease"	39	"smpdb_Disease"	23	11	"HMDB0001429;HMDB0001487;HMDB0003498;HMDB0000538;HMDB0002111;HMDB0001341;HMDB0000122;HMDB0003391;HMDB0001294;HMDB0003345;HMDB0000902"	0.436819006798399	0.268817204301075	1.17326492895541	0.471775322070049	"SMPDB_ID:SMP0000531"	FALSE
"Glycolysis_smpdb_Metabolic"	39	"smpdb_Metabolic"	23	11	"HMDB0001341;HMDB0001487;HMDB0003345;HMDB0000902;HMDB0003391;HMDB0001294;HMDB0003498;HMDB0002111;HMDB0000538;HMDB0000122;HMDB0001429"	0.436819006798399	0.268817204301075	1.17326492895541	0.471775322070049	"SMPDB_ID:SMP0000040"	FALSE
"Glycerolipid metabolism_kegg_Lipid metabolism"	39	"kegg_Lipid metabolism"	25	10	"HMDB0000221;HMDB0001487;HMDB0001429;HMDB0000902;HMDB0003364;HMDB0000538;HMDB0002111;HMDB0001341;HMDB0000217;HMDB0001248"	0.417980155127335	0.374774774774775	1.08037038935977	0.472401812994104	"KEGG_ID:map00561"	FALSE
"Glycerol Kinase Deficiency_smpdb_Disease"	39	"smpdb_Disease"	25	10	"HMDB0001248;HMDB0003364;HMDB0001341;HMDB0002111;HMDB0000902;HMDB0000221;HMDB0000217;HMDB0000538;HMDB0001487;HMDB0001429"	0.417980155127335	0.374774774774775	1.08037038935977	0.537992361072088	"SMPDB_ID:SMP0000187"	FALSE
"Familial Lipoprotein Lipase Deficiency_smpdb_Disease"	39	"smpdb_Disease"	25	10	"HMDB0000217;HMDB0001248;HMDB0000221;HMDB0001341;HMDB0003364;HMDB0001487;HMDB0000538;HMDB0000902;HMDB0001429;HMDB0002111"	0.417980155127335	0.374774774774775	1.08037038935977	0.537992361072088	"SMPDB_ID:SMP0000530"	FALSE
"D-Glyceric Acidura_smpdb_Disease"	39	"smpdb_Disease"	25	10	"HMDB0000538;HMDB0000221;HMDB0002111;HMDB0001248;HMDB0001429;HMDB0000902;HMDB0001341;HMDB0001487;HMDB0000217;HMDB0003364"	0.417980155127335	0.374774774774775	1.08037038935977	0.537992361072088	"SMPDB_ID:SMP0000529"	FALSE
"Glycerolipid Metabolism_smpdb_Metabolic"	39	"smpdb_Metabolic"	25	10	"HMDB0002111;HMDB0000217;HMDB0000538;HMDB0001487;HMDB0001248;HMDB0001341;HMDB0000221;HMDB0001429;HMDB0003364;HMDB0000902"	0.417980155127335	0.374774774774775	1.08037038935977	0.537992361072088	"SMPDB_ID:SMP0000039"	FALSE
"Mitochondrial Electron Transport Chain_HUBMet_Pathway"	39	"HUBMet_Pathway"	13	2	"HUBMet000592;HUBMet001171"	-0.376259848726512	0.953667953667954	-0.568687468003954	1	""	FALSE
"Olfactory Signaling Pathway_reactome"	40	"reactome"	42	1	"HMDB0003441"	0.99137104506232	0.0223577235772358	1.32502643656007	0.436472043643148	"Reactome_id:R-HSA-381753"	TRUE
"Phenylalanine, tyrosine and tryptophan biosynthesis_humanGEM"	41	"humanGEM"	92	32	"HMDB0000158;HMDB0001248;HMDB0000538;HMDB0000574;HMDB0002111;HMDB0005199;HMDB0000990;HMDB0000164;HMDB0000045;HMDB0000123;HMDB0000044;HMDB0000902;HMDB0000208;HMDB0000221;HMDB0001487;HMDB0000217;HMDB0000134;HMDB0001377;HMDB0000295;HMDB0001264;HMDB0004067;HMDB0003892;HMDB0003125;HMDB0000020;HMDB0000939;HMDB0000250;HMDB0000148;HMDB0001430;HMDB0000715;HMDB0001253;HMDB0001185;HMDB0001967"	0.502148152596869	0.00337268128161889	1.73721687728207	0.440566361671615	""	TRUE
"Tryptophan metabolism_kegg_Amino acid metabolism"	41	"kegg_Amino acid metabolism"	59	21	"HMDB0002111;HMDB0001330;HMDB0000217;HMDB0001377;HMDB0001491;HMDB0000763;HMDB0000232;HMDB0004081;HMDB0000148;HMDB0001185;HMDB0000221;HMDB0000208;HMDB0001487;HMDB0003125;HMDB0001967;HMDB0000715;HMDB0000250;HMDB0001248;HMDB0000538;HMDB0000902;HMDB0000939"	0.350932003366398	0.309688581314879	1.09704042663147	0.460026473221572	"KEGG_ID:map00380"	FALSE
"Tryptophan Metabolism_smpdb_Metabolic"	41	"smpdb_Metabolic"	59	22	"HMDB0001248;HMDB0000538;HMDB0002111;HMDB0000232;HMDB0001330;HMDB0000045;HMDB0000902;HMDB0000208;HMDB0000221;HMDB0001491;HMDB0001487;HMDB0000217;HMDB0001377;HMDB0004081;HMDB0003125;HMDB0000250;HMDB0000148;HMDB0000939;HMDB0000715;HMDB0000763;HMDB0001185;HMDB0001967"	0.365819988822557	0.252559726962457	1.15967318386313	0.491867448321138	"SMPDB_ID:SMP0000063"	FALSE
"Tyrosine metabolism_humanGEM"	41	"humanGEM"	45	20	"HMDB0000902;HMDB0000123;HMDB0000158;HMDB0001430;HMDB0000295;HMDB0000221;HMDB0000148;HMDB0001377;HMDB0004067;HMDB0003125;HMDB0001253;HMDB0000217;HMDB0001967;HMDB0000208;HMDB0000675;HMDB0000164;HMDB0002111;HMDB0001487;HMDB0000574;HMDB0000051"	0.377110317219421	0.254385964912281	1.16290585682249	0.611027315262909	""	FALSE
"Isolated_humanGEM"	41	"humanGEM"	73	30	"HMDB0000211;HMDB0001377;HMDB0000295;HMDB0000250;HMDB0003125;HMDB0000148;HMDB0000939;HMDB0002111;HMDB0006540;HMDB0000045;HMDB0000158;HMDB0001185;HMDB0000123;HMDB0006530;HMDB0001341;HMDB0000208;HMDB0000904;HMDB0000221;HMDB0000230;HMDB0000902;HMDB0001487;HMDB0000044;HMDB0000051;HMDB0000217;HMDB0000254;HMDB0000538;HMDB0000122;HMDB0001264;HMDB0000191;HMDB0001967"	0.418056698213872	0.0730050933786078	1.43183242386291	0.729308475900005	""	FALSE
